,FIELDID,Latitude,Longitude,Date and Time,Common Name,Quantity,Year,Month,Day,Category,Species per Year
3397,Fel4,42.31346,-83.46471,2013-05-18,Bluegill,19,2013,5,18,Sunfish,13
3398,John9,42.38066,-83.545192,2012-05-24,Bluegill,1,2012,5,24,Insectivores,13
3399,John9,42.38066,-83.545192,2012-05-24,Bluegill,1,2012,5,24,Sunfish,13
3400,LR-8,42.295976,-83.541846,2014-09-05,Bluegill,2,2014,9,5,Insectivores,12
3401,LR-8,42.295976,-83.541846,2014-09-05,Bluegill,2,2014,9,5,Sunfish,12
3402,See3,42.51073,-83.4304,2012-05-18,Bluegill,1,2012,5,18,Insectivores,13
3403,See3,42.51073,-83.4304,2012-05-18,Bluegill,1,2012,5,18,Sunfish,13
3404,John1,42.3897,-83.58194,2012-05-24,Bluegill,4,2012,5,24,Insectivores,16
3405,John1,42.3897,-83.58194,2012-05-24,Bluegill,4,2012,5,24,Sunfish,16
3406,Low4,42.2866039,-83.4756605,2015-08-25,Bluegill,8,2015,8,25,Insectivores,21
3407,Low4,42.2866039,-83.4756605,2015-08-25,Bluegill,8,2015,8,25,Sunfish,21
3408,Low2,42.30724,-83.53793,2013-09-13,Bluegill,18,2013,9,13,Insectivores,13
3409,Low2,42.30724,-83.53793,2013-09-13,Bluegill,18,2013,9,13,Sunfish,13
3410,John2,42.3938201,-83.5342002,2012-05-25,Bluegill,1,2012,5,25,Insectivores,13
3411,John2,42.3938201,-83.5342002,2012-05-25,Bluegill,1,2012,5,25,Sunfish,13
3412,Fowl1,42.30423,-83.60516,2014-05-16,Bluegill,1,2014,5,16,Insectivores,13
3413,Fowl1,42.30423,-83.60516,2014-05-16,Bluegill,1,2014,5,16,Sunfish,13
3414,LR-12,42.282317,-83.466103,2016-05-19,Bluegill,4,2016,5,19,Insectivores,17
3415,LR-12,42.282317,-83.466103,2016-05-19,Bluegill,4,2016,5,19,Sunfish,17
3416,Min4,42.526938,-83.421444,2012-05-15,Bluegill,1,2012,5,15,Insectivores,11
3417,Min4,42.526938,-83.421444,2012-05-15,Bluegill,1,2012,5,15,Sunfish,11
3418,Fowl1,42.30423,-83.60516,2013-05-10,Bluegill,2,2013,5,10,Insectivores,12
3419,Fowl1,42.30423,-83.60516,2013-05-10,Bluegill,2,2013,5,10,Sunfish,12
3420,Low7,42.283278,-83.397352,2016-05-10,Bluegill,1,2016,5,10,Insectivores,13
3421,Low7,42.283278,-83.397352,2016-05-10,Bluegill,1,2016,5,10,Sunfish,13
3422,Main1,42.60991,-83.17984,2016-09-23,Bluegill,2,2016,9,23,Insectivores,15
3423,Main1,42.60991,-83.17984,2016-09-23,Bluegill,2,2016,9,23,Sunfish,15
3424,Up2,42.4632161,-83.3682334,2012-05-22,Bluegill,2,2012,5,22,Insectivores,12
3425,Up2,42.4632161,-83.3682334,2012-05-22,Bluegill,2,2012,5,22,Sunfish,12
3426,Low4,42.2866039,-83.4756605,2015-05-29,Bluegill,14,2015,5,29,Insectivores,21
3427,Low4,42.2866039,-83.4756605,2015-05-29,Bluegill,14,2015,5,29,Sunfish,21
3428,John7,42.3985716,-83.5279588,2012-05-25,Bluegill,2,2012,5,25,Insectivores,14
3429,John7,42.3985716,-83.5279588,2012-05-25,Bluegill,2,2012,5,25,Sunfish,14
3430,Low2,42.30724,-83.53793,2013-05-11,Bluegill,5,2013,5,11,Insectivores,13
3431,Low2,42.30724,-83.53793,2013-05-11,Bluegill,5,2013,5,11,Sunfish,13
3432,See4,42.516904,-83.436534,2012-05-18,Bluegill,1,2012,5,18,Insectivores,6
3433,See4,42.516904,-83.436534,2012-05-18,Bluegill,1,2012,5,18,Sunfish,6
3434,LR-12,42.282317,-83.466103,2014-07-11,Bluegill,3,2014,7,11,Insectivores,13
3435,LR-12,42.282317,-83.466103,2014-07-11,Bluegill,3,2014,7,11,Sunfish,13
3436,Fowl1,42.30423,-83.60516,2014-09-05,Bluegill,2,2014,9,5,Insectivores,13
3437,Fowl1,42.30423,-83.60516,2014-09-05,Bluegill,2,2014,9,5,Sunfish,13
3438,LR-1,42.280425,-83.42027,2012-11-23,Bluegill,6,2012,11,23,Insectivores,8
3439,LR-1,42.280425,-83.42027,2012-11-23,Bluegill,6,2012,11,23,Sunfish,8
3440,Low8,42.285374,-83.388726,2015-08-01,Bluegill,2,2015,8,1,Insectivores,10
3441,Low8,42.285374,-83.388726,2015-08-01,Bluegill,2,2015,8,1,Sunfish,10
3442,Sprag,42.6159714,-83.1920726,2016-09-23,Bluegill,1,2016,9,23,Insectivores,8
3443,Sprag,42.6159714,-83.1920726,2016-09-23,Bluegill,1,2016,9,23,Sunfish,8
3444,John8,42.42148,-83.54396,2012-05-29,Bluegill,2,2012,5,29,Insectivores,9
3445,John8,42.42148,-83.54396,2012-05-29,Bluegill,2,2012,5,29,Sunfish,9
3446,Fel4,42.31346,-83.46471,2014-06-13,Bluegill,2,2014,6,13,Insectivores,9
3447,Fel4,42.31346,-83.46471,2014-06-13,Bluegill,2,2014,6,13,Sunfish,9
3448,MR-20,42.411952,-83.471703,2015-06-19,Bluegill,2,2015,6,19,Insectivores,12
3449,MR-20,42.411952,-83.471703,2015-06-19,Bluegill,2,2015,6,19,Sunfish,12
3450,Main13,42.59005,-83.18976,2016-09-23,Bluegill,1,2016,9,23,Insectivores,11
3451,Main13,42.59005,-83.18976,2016-09-23,Bluegill,1,2016,9,23,Sunfish,11
3452,Min2,42.493065,-83.37734,2012-05-17,Bluegill,1,2012,5,17,Insectivores,13
3453,Min2,42.493065,-83.37734,2012-05-17,Bluegill,1,2012,5,17,Sunfish,13
3454,Min3A,42.50056,-83.3732,2012-05-17,Bluegill,2,2012,5,17,Insectivores,10
3455,Min3A,42.50056,-83.3732,2012-05-17,Bluegill,2,2012,5,17,Sunfish,10
3456,LR-12,42.282317,-83.466103,2013-08-09,Bluegill,4,2013,8,9,Insectivores,18
3457,LR-12,42.282317,-83.466103,2013-08-09,Bluegill,4,2013,8,9,Sunfish,18
3458,LR-12,42.282317,-83.466103,2014-05-10,Bluegill,1,2014,5,10,Insectivores,13
3459,LR-12,42.282317,-83.466103,2014-05-10,Bluegill,1,2014,5,10,Sunfish,13
3460,Low4,42.2866039,-83.4756605,2014-08-09,Bluegill,1,2014,8,9,Insectivores,11
3461,Low4,42.2866039,-83.4756605,2014-08-09,Bluegill,1,2014,8,9,Sunfish,11
3462,LR-10,42.298506,-83.305839,2015-05-01,Bluegill,2,2015,5,1,Insectivores,18
3463,LR-10,42.298506,-83.305839,2015-05-01,Bluegill,2,2015,5,1,Sunfish,18
3464,LR-12,42.282317,-83.466103,2015-05-29,Bluegill,5,2015,5,29,Insectivores,19
3465,LR-12,42.282317,-83.466103,2015-05-29,Bluegill,5,2015,5,29,Sunfish,19
3466,Main5,42.52219,-83.24692,2016-10-06,Bluegill,1,2016,10,6,Insectivores,14
3467,Main5,42.52219,-83.24692,2016-10-06,Bluegill,1,2016,10,6,Sunfish,14
3468,LR-8,42.295976,-83.541846,2013-05-11,Bluegill,7,2013,5,11,Insectivores,10
3469,LR-8,42.295976,-83.541846,2013-05-11,Bluegill,7,2013,5,11,Sunfish,10
3470,Low7,42.283278,-83.397352,2013-08-02,Bluegill,0,2013,8,2,Insectivores,11
3471,Low7,42.283278,-83.397352,2013-08-02,Bluegill,0,2013,8,2,Sunfish,11
3472,Fel5,42.335263,-83.539831,2014-05-20,Bluegill,2,2014,5,20,Insectivores,11
3473,Fel5,42.335263,-83.539831,2014-05-20,Bluegill,2,2014,5,20,Sunfish,11
3474,Fowl3,42.297437,-83.584549,2014-09-05,Bluegill,1,2014,9,5,Insectivores,10
3475,Fowl3,42.297437,-83.584549,2014-09-05,Bluegill,1,2014,9,5,Sunfish,10
3476,LR-12,42.282317,-83.466103,2015-09-12,Bluegill,7,2015,9,12,Insectivores,19
3477,LR-12,42.282317,-83.466103,2015-09-12,Bluegill,7,2015,9,12,Sunfish,19
3478,Low9,42.283461,-83.505311,2016-08-22,Bluegill,2,2016,8,22,Insectivores,10
3479,Low9,42.283461,-83.505311,2016-08-22,Bluegill,2,2016,8,22,Sunfish,10
3480,Min5,42.510799,-83.378381,2012-05-15,Bluegill,2,2012,5,15,Insectivores,12
3481,Min5,42.510799,-83.378381,2012-05-15,Bluegill,2,2012,5,15,Sunfish,12
3482,See2,42.48927,-83.40099,2012-05-22,Bluegill,1,2012,5,22,Insectivores,10
3483,See2,42.48927,-83.40099,2012-05-22,Bluegill,1,2012,5,22,Sunfish,10
3484,MR-22,42.43033,-83.544423,2012-05-29,Bluegill,2,2012,5,29,Insectivores,8
3485,MR-22,42.43033,-83.544423,2012-05-29,Bluegill,2,2012,5,29,Sunfish,8
3486,LR-12,42.282317,-83.466103,2013-05-31,Bluegill,4,2013,5,31,Insectivores,18
3487,LR-12,42.282317,-83.466103,2013-05-31,Bluegill,4,2013,5,31,Sunfish,18
3488,LR-10,42.298506,-83.305839,2014-06-27,Bluegill,1,2014,6,27,Insectivores,11
3489,LR-10,42.298506,-83.305839,2014-06-27,Bluegill,1,2014,6,27,Sunfish,11
3490,LR-12,42.282317,-83.466103,2014-08-09,Bluegill,1,2014,8,9,Insectivores,13
3491,LR-12,42.282317,-83.466103,2014-08-09,Bluegill,1,2014,8,9,Sunfish,13
3492,Low5,42.282389,-83.437141,2016-05-19,Bluegill,5,2016,5,19,Insectivores,13
3493,Low5,42.282389,-83.437141,2016-05-19,Bluegill,5,2016,5,19,Sunfish,13
3494,Low5,42.282389,-83.437141,2016-08-13,Bluegill,4,2016,8,13,Insectivores,13
3495,Low5,42.282389,-83.437141,2016-08-13,Bluegill,4,2016,8,13,Sunfish,13
3496,Low11,42.2972147,-83.5254371,2016-08-22,Bluegill,20,2016,8,22,Insectivores,13
3497,Low11,42.2972147,-83.5254371,2016-08-22,Bluegill,20,2016,8,22,Sunfish,13
3498,John3,42.40844,-83.51693,2012-05-29,Bluegill,1,2012,5,29,Insectivores,11
3499,John3,42.40844,-83.51693,2012-05-29,Bluegill,1,2012,5,29,Sunfish,11
3500,LR-2,42.281962,-83.503009,2013-05-10,Bluegill,3,2013,5,10,Insectivores,14
3501,LR-2,42.281962,-83.503009,2013-05-10,Bluegill,3,2013,5,10,Sunfish,14
3502,Fel1,42.35729,-83.53988,2013-05-17,Bluegill,9,2013,5,17,Insectivores,10
3503,Fel1,42.35729,-83.53988,2013-05-17,Bluegill,9,2013,5,17,Sunfish,10
3504,LR-5,42.300561,-83.4374797,2013-05-18,Bluegill,19,2013,5,18,Insectivores,16
3505,LR-5,42.300561,-83.4374797,2013-05-18,Bluegill,19,2013,5,18,Sunfish,16
3506,LR-11,42.309888,-83.24854,2013-06-21,Bluegill,1,2013,6,21,Insectivores,10
3507,LR-11,42.309888,-83.24854,2013-06-21,Bluegill,1,2013,6,21,Sunfish,10
3508,Low4,42.2866039,-83.4756605,2013-08-09,Bluegill,1,2013,8,9,Insectivores,10
3509,Low4,42.2866039,-83.4756605,2013-08-09,Bluegill,1,2013,8,9,Sunfish,10
3510,LR-6,42.285,-83.383888,2013-09-06,Bluegill,3,2013,9,6,Insectivores,14
3511,LR-6,42.285,-83.383888,2013-09-06,Bluegill,3,2013,9,6,Sunfish,14
3512,Low6,42.282611,-83.407008,2014-08-02,Bluegill,1,2014,8,2,Insectivores,9
3513,Low6,42.282611,-83.407008,2014-08-02,Bluegill,1,2014,8,2,Sunfish,9
3514,Fel3,42.349854,-83.540557,2014-09-06,Bluegill,4,2014,9,6,Insectivores,11
3515,Fel3,42.349854,-83.540557,2014-09-06,Bluegill,4,2014,9,6,Sunfish,11
3516,Fel4,42.31346,-83.46471,2014-09-19,Bluegill,1,2014,9,19,Insectivores,9
3517,Fel4,42.31346,-83.46471,2014-09-19,Bluegill,1,2014,9,19,Sunfish,9
3518,Low7,42.283278,-83.397352,2015-05-07,Bluegill,1,2015,5,7,Insectivores,14
3519,Low7,42.283278,-83.397352,2015-05-07,Bluegill,1,2015,5,7,Sunfish,14
3520,Low10,42.286124,-83.48359,2015-06-10,Bluegill,4,2015,6,10,Insectivores,13
3521,Low10,42.286124,-83.48359,2015-06-10,Bluegill,4,2015,6,10,Sunfish,13
3522,Low6,42.282611,-83.407008,2015-08-25,Bluegill,15,2015,8,25,Insectivores,18
3523,Low6,42.282611,-83.407008,2015-08-25,Bluegill,15,2015,8,25,Sunfish,18
3524,Ton3,42.334626,-83.418158,2015-08-28,Bluegill,1,2015,8,28,Insectivores,10
3525,Ton3,42.334626,-83.418158,2015-08-28,Bluegill,1,2015,8,28,Sunfish,10
3526,LR-12,42.282317,-83.466103,2016-08-13,Bluegill,2,2016,8,13,Insectivores,17
3527,LR-12,42.282317,-83.466103,2016-08-13,Bluegill,2,2016,8,13,Sunfish,17
3528,Low7,42.283278,-83.397352,2016-08-27,Bluegill,3,2016,8,27,Insectivores,13
3529,Low7,42.283278,-83.397352,2016-08-27,Bluegill,3,2016,8,27,Sunfish,13
3530,Bell1,42.42924,-83.39666,2016-09-16,Bluegill,1,2016,9,16,Insectivores,10
3531,Bell1,42.42924,-83.39666,2016-09-16,Bluegill,1,2016,9,16,Sunfish,10
3532,Low8,42.285374,-83.388726,2014-08-23,Bluegill,1,2014,8,23,Insectivores,13
3533,Low8,42.285374,-83.388726,2014-08-23,Bluegill,1,2014,8,23,Sunfish,13
3534,Main10,42.312949,-83.232347,2011-08-29,Bluegill,1,2011,8,29,Insectivores,9
3535,Main10,42.312949,-83.232347,2011-08-29,Bluegill,1,2011,8,29,Sunfish,9
3536,John5,42.4224,-83.49289,2012-05-31,Bluegill,2,2012,5,31,Insectivores,11
3537,John5,42.4224,-83.49289,2012-05-31,Bluegill,2,2012,5,31,Sunfish,11
3538,John6,42.42546,-83.48138,2012-05-31,Bluegill,1,2012,5,31,Insectivores,12
3539,John6,42.42546,-83.48138,2012-05-31,Bluegill,1,2012,5,31,Sunfish,12
3540,Main8,42.29352,-83.14873,2012-06-15,Bluegill,20,2012,6,15,Insectivores,16
3541,Main8,42.29352,-83.14873,2012-06-15,Bluegill,20,2012,6,15,Sunfish,16
3542,LR-1,42.280425,-83.42027,2013-05-31,Bluegill,19,2013,5,31,Insectivores,11
3543,LR-1,42.280425,-83.42027,2013-05-31,Bluegill,19,2013,5,31,Sunfish,11
3544,LR-6,42.285,-83.383888,2013-06-07,Bluegill,1,2013,6,7,Insectivores,14
3545,LR-6,42.285,-83.383888,2013-06-07,Bluegill,1,2013,6,7,Sunfish,14
3546,Main10,42.312949,-83.232347,2013-06-21,Bluegill,4,2013,6,21,Insectivores,19
3547,Main10,42.312949,-83.232347,2013-06-21,Bluegill,4,2013,6,21,Sunfish,19
3548,Fel6,42.328188,-83.532192,2013-06-22,Bluegill,4,2013,6,22,Insectivores,12
3549,Fel6,42.328188,-83.532192,2013-06-22,Bluegill,4,2013,6,22,Sunfish,12
3550,Low8,42.285374,-83.388726,2013-08-02,Bluegill,3,2013,8,2,Insectivores,11
3551,Low8,42.285374,-83.388726,2013-08-02,Bluegill,3,2013,8,2,Sunfish,11
3552,Low6,42.282611,-83.407008,2013-08-03,Bluegill,12,2013,8,3,Insectivores,10
3553,Low6,42.282611,-83.407008,2013-08-03,Bluegill,12,2013,8,3,Sunfish,10
3554,LR-1,42.280425,-83.42027,2013-08-03,Bluegill,7,2013,8,3,Insectivores,11
3555,LR-1,42.280425,-83.42027,2013-08-03,Bluegill,7,2013,8,3,Sunfish,11
3556,Low5,42.282389,-83.437141,2013-08-10,Bluegill,2,2013,8,10,Insectivores,9
3557,Low5,42.282389,-83.437141,2013-08-10,Bluegill,2,2013,8,10,Sunfish,9
3558,LR-5,42.300561,-83.4374797,2013-08-10,Bluegill,4,2013,8,10,Insectivores,16
3559,LR-5,42.300561,-83.4374797,2013-08-10,Bluegill,4,2013,8,10,Sunfish,16
3560,Low3,42.3227,-83.565967,2013-09-13,Bluegill,4,2013,9,13,Insectivores,9
3561,Low3,42.3227,-83.565967,2013-09-13,Bluegill,4,2013,9,13,Sunfish,9
3562,Fel1,42.35729,-83.53988,2013-09-14,Bluegill,3,2013,9,14,Insectivores,10
3563,Fel1,42.35729,-83.53988,2013-09-14,Bluegill,3,2013,9,14,Sunfish,10
3564,Fowl1,42.30423,-83.60516,2013-09-20,Bluegill,17,2013,9,20,Insectivores,12
3565,Fowl1,42.30423,-83.60516,2013-09-20,Bluegill,17,2013,9,20,Sunfish,12
3566,Fel5,42.335263,-83.539831,2013-09-27,Bluegill,1,2013,9,27,Insectivores,7
3567,Fel5,42.335263,-83.539831,2013-09-27,Bluegill,1,2013,9,27,Sunfish,7
3568,Fel6,42.328188,-83.532192,2013-09-27,Bluegill,2,2013,9,27,Insectivores,12
3569,Fel6,42.328188,-83.532192,2013-09-27,Bluegill,2,2013,9,27,Sunfish,12
3570,Low3,42.3227,-83.565967,2014-05-02,Bluegill,1,2014,5,2,Insectivores,6
3571,Low3,42.3227,-83.565967,2014-05-02,Bluegill,1,2014,5,2,Sunfish,6
3572,LR-5,42.300561,-83.4374797,2014-06-13,Bluegill,12,2014,6,13,Insectivores,12
3573,LR-5,42.300561,-83.4374797,2014-06-13,Bluegill,12,2014,6,13,Sunfish,12
3574,LR-1,42.280425,-83.42027,2014-06-14,Bluegill,3,2014,6,14,Insectivores,10
3575,LR-1,42.280425,-83.42027,2014-06-14,Bluegill,3,2014,6,14,Sunfish,10
3576,Main10,42.312949,-83.232347,2014-07-21,Bluegill,1,2014,7,21,Insectivores,16
3577,Main10,42.312949,-83.232347,2014-07-21,Bluegill,1,2014,7,21,Sunfish,16
3578,Low8,42.285374,-83.388726,2014-08-01,Bluegill,1,2014,8,1,Insectivores,13
3579,Low8,42.285374,-83.388726,2014-08-01,Bluegill,1,2014,8,1,Sunfish,13
3580,LR-6,42.285,-83.383888,2014-08-01,Bluegill,1,2014,8,1,Insectivores,11
3581,LR-6,42.285,-83.383888,2014-08-01,Bluegill,1,2014,8,1,Sunfish,11
3582,Low5,42.282389,-83.437141,2014-08-08,Bluegill,3,2014,8,8,Insectivores,9
3583,Low5,42.282389,-83.437141,2014-08-08,Bluegill,3,2014,8,8,Sunfish,9
3584,LR-2,42.281962,-83.503009,2014-08-22,Bluegill,4,2014,8,22,Insectivores,10
3585,LR-2,42.281962,-83.503009,2014-08-22,Bluegill,4,2014,8,22,Sunfish,10
3586,LR-5,42.300561,-83.4374797,2014-08-22,Bluegill,4,2014,8,22,Insectivores,12
3587,LR-5,42.300561,-83.4374797,2014-08-22,Bluegill,4,2014,8,22,Sunfish,12
3588,Low3,42.3227,-83.565967,2014-08-23,Bluegill,6,2014,8,23,Insectivores,6
3589,Low3,42.3227,-83.565967,2014-08-23,Bluegill,6,2014,8,23,Sunfish,6
3590,Fel1,42.35729,-83.53988,2014-09-06,Bluegill,1,2014,9,6,Insectivores,9
3591,Fel1,42.35729,-83.53988,2014-09-06,Bluegill,1,2014,9,6,Sunfish,9
3592,Fel6,42.328188,-83.532192,2014-09-19,Bluegill,6,2014,9,19,Insectivores,11
3593,Fel6,42.328188,-83.532192,2014-09-19,Bluegill,6,2014,9,19,Sunfish,11
3594,Main10,42.312949,-83.232347,2014-09-26,Bluegill,2,2014,9,26,Insectivores,16
3595,Main10,42.312949,-83.232347,2014-09-26,Bluegill,2,2014,9,26,Sunfish,16
3596,MR-11,42.34516,-83.3629,2014-09-26,Bluegill,1,2014,9,26,Insectivores,5
3597,MR-11,42.34516,-83.3629,2014-09-26,Bluegill,1,2014,9,26,Sunfish,5
3598,Mid4,42.366466,-83.423351,2014-10-10,Bluegill,32,2014,10,10,Insectivores,5
3599,Mid4,42.366466,-83.423351,2014-10-10,Bluegill,32,2014,10,10,Sunfish,5
3600,Low5,42.282389,-83.437141,2015-05-15,Bluegill,9,2015,5,15,Insectivores,12
3601,Low5,42.282389,-83.437141,2015-05-15,Bluegill,9,2015,5,15,Sunfish,12
3602,LR-1,42.280425,-83.42027,2015-05-15,Bluegill,14,2015,5,15,Insectivores,12
3603,LR-1,42.280425,-83.42027,2015-05-15,Bluegill,14,2015,5,15,Sunfish,12
3604,LR-5,42.300561,-83.4374797,2015-05-15,Bluegill,3,2015,5,15,Insectivores,11
3605,LR-5,42.300561,-83.4374797,2015-05-15,Bluegill,3,2015,5,15,Sunfish,11
3606,Low8,42.285374,-83.388726,2015-05-16,Bluegill,7,2015,5,16,Insectivores,10
3607,Low8,42.285374,-83.388726,2015-05-16,Bluegill,7,2015,5,16,Sunfish,10
3608,Low6,42.282611,-83.407008,2015-05-29,Bluegill,1,2015,5,29,Insectivores,18
3609,Low6,42.282611,-83.407008,2015-05-29,Bluegill,1,2015,5,29,Sunfish,18
3610,MR-11,42.34516,-83.3629,2016-06-17,Bluegill,4,2016,6,17,Insectivores,8
3611,MR-11,42.34516,-83.3629,2016-06-17,Bluegill,4,2016,6,17,Sunfish,8
3612,MR-13,42.34432,-83.26865,2015-07-10,Bluegill,1,2015,7,10,Insectivores,8
3613,MR-13,42.34432,-83.26865,2015-07-10,Bluegill,1,2015,7,10,Sunfish,8
3614,MR-4,42.36445,-83.40406,2015-07-10,Bluegill,1,2015,7,10,Insectivores,18
3615,MR-4,42.36445,-83.40406,2015-07-10,Bluegill,1,2015,7,10,Sunfish,18
3616,MR-16,42.3519,-83.375,2015-07-11,Bluegill,1,2015,7,11,Insectivores,4
3617,MR-16,42.3519,-83.375,2015-07-11,Bluegill,1,2015,7,11,Sunfish,4
3618,MR-17,42.370466,-83.437574,2015-07-11,Bluegill,1,2015,7,11,Insectivores,10
3619,MR-17,42.370466,-83.437574,2015-07-11,Bluegill,1,2015,7,11,Sunfish,10
3620,Low7,42.283278,-83.397352,2015-08-01,Bluegill,10,2015,8,1,Insectivores,14
3621,Low7,42.283278,-83.397352,2015-08-01,Bluegill,10,2015,8,1,Sunfish,14
3622,Low6,42.282611,-83.407008,2015-08-07,Bluegill,9,2015,8,7,Insectivores,18
3623,Low6,42.282611,-83.407008,2015-08-07,Bluegill,9,2015,8,7,Sunfish,18
3624,LR-1,42.280425,-83.42027,2015-08-07,Bluegill,3,2015,8,7,Insectivores,12
3625,LR-1,42.280425,-83.42027,2015-08-07,Bluegill,3,2015,8,7,Sunfish,12
3626,LR-5,42.300561,-83.4374797,2015-08-14,Bluegill,7,2015,8,14,Insectivores,11
3627,LR-5,42.300561,-83.4374797,2015-08-14,Bluegill,7,2015,8,14,Sunfish,11
3628,Frank2,42.529325,-83.325381,2015-09-18,Bluegill,2,2015,9,18,Insectivores,7
3629,Frank2,42.529325,-83.325381,2015-09-18,Bluegill,2,2015,9,18,Sunfish,7
3630,LR-10,42.298506,-83.305839,2015-08-22,Bluegill,2,2015,8,22,Insectivores,18
3631,LR-10,42.298506,-83.305839,2015-08-22,Bluegill,2,2015,8,22,Sunfish,18
3632,Ton1,42.36701,-83.49895,2015-08-28,Bluegill,38,2015,8,28,Insectivores,10
3633,Ton1,42.36701,-83.49895,2015-08-28,Bluegill,38,2015,8,28,Sunfish,10
3634,Fowl4,42.2755623,-83.553772,2015-08-29,Bluegill,1,2015,8,29,Insectivores,8
3635,Fowl4,42.2755623,-83.553772,2015-08-29,Bluegill,1,2015,8,29,Sunfish,8
3636,Wall1,42.44957,-83.46525,2015-09-11,Bluegill,1,2015,9,11,Insectivores,13
3637,Wall1,42.44957,-83.46525,2015-09-11,Bluegill,1,2015,9,11,Sunfish,13
3638,Wall3,42.49486,-83.49575,2015-09-11,Bluegill,1,2015,9,11,Insectivores,9
3639,Wall3,42.49486,-83.49575,2015-09-11,Bluegill,1,2015,9,11,Sunfish,9
3640,Low6,42.282611,-83.407008,2016-05-10,Bluegill,2,2016,5,10,Insectivores,13
3641,Low6,42.282611,-83.407008,2016-05-10,Bluegill,2,2016,5,10,Sunfish,13
3642,LR-5,42.300561,-83.4374797,2016-05-19,Bluegill,27,2016,5,19,Insectivores,11
3643,LR-5,42.300561,-83.4374797,2016-05-19,Bluegill,27,2016,5,19,Sunfish,11
3644,Low8,42.285374,-83.388726,2016-05-20,Bluegill,8,2016,5,20,Insectivores,13
3645,Low8,42.285374,-83.388726,2016-05-20,Bluegill,8,2016,5,20,Sunfish,13
3646,LR-1,42.280425,-83.42027,2016-05-20,Bluegill,6,2016,5,20,Insectivores,12
3647,LR-1,42.280425,-83.42027,2016-05-20,Bluegill,6,2016,5,20,Sunfish,12
3648,Low10,42.286124,-83.48359,2016-05-21,Bluegill,1,2016,5,21,Insectivores,14
3649,Low10,42.286124,-83.48359,2016-05-21,Bluegill,1,2016,5,21,Sunfish,14
3650,LR-2,42.281962,-83.503009,2016-05-21,Bluegill,13,2016,5,21,Insectivores,15
3651,LR-2,42.281962,-83.503009,2016-05-21,Bluegill,13,2016,5,21,Sunfish,15
3652,Frank3,42.56567,-83.38011,2016-05-23,Bluegill,114,2016,5,23,Insectivores,9
3653,Frank3,42.56567,-83.38011,2016-05-23,Bluegill,114,2016,5,23,Sunfish,9
3654,Frank4,42.56574,-83.37964,2016-05-23,Bluegill,24,2016,5,23,Insectivores,11
3655,Frank4,42.56574,-83.37964,2016-05-23,Bluegill,24,2016,5,23,Sunfish,11
3656,Frank5,42.5654,-83.38219,2016-05-23,Bluegill,2,2016,5,23,Insectivores,3
3657,Frank5,42.5654,-83.38219,2016-05-23,Bluegill,2,2016,5,23,Sunfish,3
3658,Frank6,42.5653611,-83.3735027,2016-05-23,Bluegill,14,2016,5,23,Insectivores,8
3659,Frank6,42.5653611,-83.3735027,2016-05-23,Bluegill,14,2016,5,23,Sunfish,8
3660,LR-10,42.298506,-83.305839,2016-06-03,Bluegill,2,2016,6,3,Insectivores,14
3661,LR-10,42.298506,-83.305839,2016-06-03,Bluegill,2,2016,6,3,Sunfish,14
3662,LR-11A,42.3125679,-83.2415233,2016-06-03,Bluegill,1,2016,6,3,Insectivores,20
3663,LR-11A,42.3125679,-83.2415233,2016-06-03,Bluegill,1,2016,6,3,Sunfish,20
3664,MR-17,42.370466,-83.437574,2016-06-16,Bluegill,29,2016,6,16,Insectivores,11
3665,MR-17,42.370466,-83.437574,2016-06-16,Bluegill,29,2016,6,16,Sunfish,11
3666,MR-4,42.36445,-83.40406,2016-06-16,Bluegill,2,2016,6,16,Insectivores,7
3667,MR-4,42.36445,-83.40406,2016-06-16,Bluegill,2,2016,6,16,Sunfish,7
3668,MR-8,42.34893,-83.31455,2016-06-17,Bluegill,1,2016,6,17,Insectivores,9
3669,MR-8,42.34893,-83.31455,2016-06-17,Bluegill,1,2016,6,17,Sunfish,9
3670,Low4,42.2866039,-83.4756605,2016-08-12,Bluegill,5,2016,8,12,Insectivores,13
3671,Low4,42.2866039,-83.4756605,2016-08-12,Bluegill,5,2016,8,12,Sunfish,13
3672,Fowl2,42.28226,-83.50515,2016-08-22,Bluegill,5,2016,8,22,Insectivores,15
3673,Fowl2,42.28226,-83.50515,2016-08-22,Bluegill,5,2016,8,22,Sunfish,15
3674,Fowl5,42.2802935,-83.5254264,2016-08-22,Bluegill,30,2016,8,22,Insectivores,11
3675,Fowl5,42.2802935,-83.5254264,2016-08-22,Bluegill,30,2016,8,22,Sunfish,11
3676,LR-5,42.300561,-83.4374797,2016-08-25,Bluegill,11,2016,8,25,Insectivores,11
3677,LR-5,42.300561,-83.4374797,2016-08-25,Bluegill,11,2016,8,25,Sunfish,11
3678,LR-10,42.298506,-83.305839,2016-08-26,Bluegill,6,2016,8,26,Insectivores,14
3679,LR-10,42.298506,-83.305839,2016-08-26,Bluegill,6,2016,8,26,Sunfish,14
3680,LR-11A,42.3125679,-83.2415233,2016-08-26,Bluegill,3,2016,8,26,Insectivores,20
3681,LR-11A,42.3125679,-83.2415233,2016-08-26,Bluegill,3,2016,8,26,Sunfish,20
