"SampID","Taxon","AbundanceCat","AbundanceCount"
"669","Haliplidae","present",""
"669","Hydropsychidae","present",""
"669","Aeshnidae","present",""
"669","Calopterygidae","present",""
"669","Coenagrionidae","present",""
"669","Chironomidae","present",""
"669","Simuliidae","present",""
"669","Decapoda","present",""
"669","Isopoda","present",""
"669","Amphipoda","present",""
"669","Oligochaeta","present",""
"670","Corixidae","present",""
"670","Elmidae","present",""
"670","Haliplidae","present",""
"670","Hydropsychidae","present",""
"670","Libellulidae","present",""
"670","Calopterygidae","present",""
"670","Chironomidae","present",""
"670","Tipulidae","present",""
"670","Physidae","present",""
"670","Planorbidae","present",""
"670","Sphaeriidae","present",""
"670","Decapoda","present",""
"670","Isopoda","present",""
"670","Amphipoda","present",""
"670","Oligochaeta","present",""
"670","Hirudinea","present",""
"671","Perlodidae","present",""
"671","Baetidae","present",""
"671","Dytiscidae","present",""
"671","Hydropsychidae","present",""
"671","Libellulidae","present",""
"671","Coenagrionidae","present",""
"671","Chironomidae","present",""
"671","Simuliidae","present",""
"671","Physidae","present",""
"671","Sphaeriidae","present",""
"671","Amphipoda","present",""
"671","Oligochaeta","present",""
"671","Hirudinea","present",""
"672","Perlodidae","present",""
"672","Dytiscidae","present",""
"672","Elmidae","present",""
"672","Coenagrionidae","present",""
"672","Chironomidae","present",""
"672","Simuliidae","present",""
"672","Tipulidae","present",""
"672","Physidae","present",""
"672","Sphaeriidae","present",""
"672","Decapoda","present",""
"672","Amphipoda","present",""
"672","Oligochaeta","present",""
"672","Hirudinea","present",""
"673","Hydropsychidae","present",""
"673","Aeshnidae","present",""
"673","Calopterygidae","present",""
"673","Coenagrionidae","present",""
"673","Chironomidae","present",""
"673","Sphaeriidae","present",""
"673","Amphipoda","present",""
"674","Heptageniidae","present",""
"674","Elmidae","present",""
"674","Hydropsychidae","present",""
"674","Calopterygidae","present",""
"674","Coenagrionidae","present",""
"674","Chironomidae","present",""
"674","Decapoda","present",""
"674","Isopoda","present",""
"674","Amphipoda","present",""
"674","Oligochaeta","present",""
"674","Hirudinea","present",""
"675","Hydropsychidae","present",""
"675","Aeshnidae","present",""
"675","Calopterygidae","present",""
"675","Chironomidae","present",""
"675","Tipulidae","present",""
"675","Sphaeriidae","present",""
"675","Isopoda","present",""
"675","Amphipoda","present",""
"675","Oligochaeta","present",""
"675","Hirudinea","present",""
"676","Elmidae","present",""
"676","Hydropsychidae","present",""
"676","Philopotamidae","present",""
"676","Chironomidae","present",""
"676","Decapoda","present",""
"676","Isopoda","present",""
"676","Amphipoda","present",""
"676","Turbellaria","present",""
"676","Oligochaeta","present",""
"676","Hirudinea","present",""
"677","Gerridae","present",""
"677","Elmidae","present",""
"613","Tabanidae","rare",""
"613","Tipulidae","common",""
"613","Physidae","common",""
"613","Decapoda","common",""
"613","Oligochaeta","rare",""
"614","Heptageniidae","rare",""
"614","Corixidae","rare",""
"614","Gerridae","rare",""
"614","Veliidae","rare",""
"614","Elmidae","common",""
"614","Hydropsychidae","common",""
"614","Philopotamidae","rare",""
"614","Calopterygidae","common",""
"614","Coenagrionidae","common",""
"614","Chironomidae","common",""
"614","Simuliidae","common",""
"614","Isopoda","rare",""
"614","Amphipoda","common",""
"614","Turbellaria","rare",""
"615","Baetidae","rare",""
"615","Heptageniidae","rare",""
"615","Belostomatidae","rare",""
"615","Corixidae","rare",""
"615","Veliidae","rare",""
"615","Elmidae","rare",""
"615","Hydropsychidae","common",""
"615","Philopotamidae","rare",""
"615","Coenagrionidae","common",""
"615","Chironomidae","common",""
"615","Sphaeriidae","common",""
"615","Decapoda","rare",""
"615","Isopoda","common",""
"615","Amphipoda","common",""
"615","Oligochaeta","rare",""
"615","Hirudinea","rare",""
"616","Heptageniidae","rare",""
"616","Elmidae","rare",""
"616","Calopterygidae","rare",""
"616","Coenagrionidae","rare",""
"616","Chironomidae","rare",""
"616","Tipulidae","rare",""
"616","Hydropsychidae","common",""
"616","Decapoda","rare",""
"616","Isopoda","rare",""
"616","Oligochaeta","common",""
"617","Baetidae","common",""
"617","Heptageniidae","common",""
"617","Elmidae","rare",""
"617","Hydropsychidae","common",""
"617","Calopterygidae","rare",""
"617","Simuliidae","rare",""
"617","Tipulidae","rare",""
"617","Decapoda","rare",""
"617","Isopoda","rare",""
"617","Oligochaeta","rare",""
"618","Hydropsychidae","common",""
"618","Aeshnidae","rare",""
"618","Calopterygidae","common",""
"618","Coenagrionidae","common",""
"618","Chironomidae","rare",""
"618","Tabanidae","rare",""
"618","Tipulidae","rare",""
"618","Physidae","rare",""
"618","Sphaeriidae","rare",""
"618","Decapoda","rare",""
"618","Isopoda","rare",""
"618","Amphipoda","rare",""
"618","Oligochaeta","rare",""
"619","Heptageniidae","common",""
"619","Corixidae","rare",""
"619","Hydropsychidae","rare",""
"619","Calopterygidae","rare",""
"619","Chironomidae","rare",""
"619","Sphaeriidae","common",""
"619","Decapoda","rare",""
"619","Isopoda","rare",""
"619","Amphipoda","common",""
"619","Oligochaeta","rare",""
"620","Gerridae","rare",""
"620","Elmidae","present",""
"620","Haliplidae","rare",""
"620","Hydropsychidae","common",""
"620","Calopterygidae","common",""
"620","Coenagrionidae","common",""
"620","Chironomidae","common",""
"620","Simuliidae","rare",""
"620","Tipulidae","rare",""
"620","Decapoda","rare",""
"620","Isopoda","common",""
"620","Turbellaria","rare",""
"620","Oligochaeta","rare",""
"621","Gerridae","rare",""
"621","Elmidae","rare",""
"621","Hydropsychidae","common",""
"621","Calopterygidae","common",""
"621","Coenagrionidae","common",""
"621","Chironomidae","rare",""
"621","Prosobranchia","rare",""
"621","Physidae","rare",""
"621","Sphaeriidae","common",""
"621","Isopoda","rare",""
"621","Turbellaria","common",""
"621","Oligochaeta","rare",""
"622","Caenidae","rare",""
"622","Heptageniidae","rare",""
"622","Corydalidae","rare",""
"622","Elmidae","common",""
"622","Hydropsychidae","common",""
"622","Philopotamidae","rare",""
"622","Aeshnidae","rare",""
"622","Gomphidae","rare",""
"622","Calopterygidae","common",""
"622","Chironomidae","rare",""
"622","Tipulidae","rare",""
"622","Turbellaria","rare",""
"623","Baetidae","rare",""
"623","Corixidae","common",""
"623","Veliidae","common",""
"623","Hydrophilidae","rare",""
"623","Hydropsychidae","rare",""
"623","Aeshnidae","rare",""
"623","Calopterygidae","common",""
"623","Coenagrionidae","common",""
"623","Chironomidae","common",""
"623","Tipulidae","rare",""
"623","Prosobranchia","rare",""
"623","Sphaeriidae","rare",""
"623","Decapoda","rare",""
"623","Oligochaeta","rare",""
"623","Hirudinea","rare",""
"623","Hydracarina","present",""
"624","Caenidae","rare",""
"624","Corixidae","rare",""
"624","Veliidae","rare",""
"624","Dytiscidae","rare",""
"624","Elmidae","rare",""
"624","Psephenidae","rare",""
"624","Hydropsychidae","rare",""
"624","Aeshnidae","rare",""
"624","Calopterygidae","common",""
"624","Coenagrionidae","common",""
"624","Chironomidae","common",""
"624","Tabanidae","rare",""
"624","Tipulidae","rare",""
"624","Gastropoda","rare",""
"624","Sphaeriidae","rare",""
"624","Decapoda","common",""
"624","Isopoda","rare",""
"625","Belostomatidae","rare",""
"625","Veliidae","rare",""
"625","Elmidae","rare",""
"625","Hydropsychidae","common",""
"625","Calopterygidae","rare",""
"625","Athericidae","rare",""
"625","Chironomidae","rare",""
"625","Tipulidae","rare",""
"625","Decapoda","rare",""
"625","Oligochaeta","rare",""
"626","Elmidae","rare",""
"626","Hydropsychidae","common",""
"626","Aeshnidae","rare",""
"626","Calopterygidae","rare",""
"626","Coenagrionidae","rare",""
"626","Chironomidae","common",""
"626","Decapoda","rare",""
"626","Isopoda","rare",""
"626","Oligochaeta","common",""
"627","Baetidae","common",""
"627","Heptageniidae","common",""
"627","Hydropsychidae","common",""
"627","Aeshnidae","rare",""
"627","Calopterygidae","common",""
"627","Chironomidae","common",""
"627","Simuliidae","rare",""
"627","Tipulidae","rare",""
"627","Sphaeriidae","rare",""
"627","Decapoda","rare",""
"627","Turbellaria","rare",""
"627","Oligochaeta","rare",""
"627","Hirudinea","rare",""
"627","Hydracarina","present",""
"628","Elmidae","common",""
"628","Hydropsychidae","common",""
"628","Chironomidae","common",""
"628","Simuliidae","rare",""
"628","Tipulidae","rare",""
"628","Sphaeriidae","rare",""
"628","Decapoda","rare",""
"628","Isopoda","rare",""
"628","Turbellaria","present",""
"628","Oligochaeta","rare",""
"629","Heptageniidae","rare",""
"629","Corixidae","rare",""
"629","Elmidae","rare",""
"629","Hydropsychidae","rare",""
"629","Aeshnidae","rare",""
"629","Calopterygidae","common",""
"629","Coenagrionidae","common",""
"629","Chironomidae","common",""
"629","Simuliidae","rare",""
"629","Tipulidae","rare",""
"629","Prosobranchia","rare",""
"629","Sphaeriidae","common",""
"629","Decapoda","rare",""
"629","Isopoda","rare",""
"629","Oligochaeta","rare",""
"630","Baetidae","rare",""
"630","Heptageniidae","rare",""
"630","Corixidae","rare",""
"630","Gerridae","rare",""
"630","Dytiscidae","rare",""
"630","Elmidae","rare",""
"630","Hebridae","rare",""
"630","Hydropsychidae","common",""
"630","Calopterygidae","rare",""
"630","Coenagrionidae","rare",""
"630","Chironomidae","common",""
"630","Simuliidae","common",""
"630","Tipulidae","rare",""
"630","Ancylidae","rare",""
"630","Planorbidae","rare",""
"630","Sphaeriidae","rare",""
"630","Decapoda","rare",""
"630","Isopoda","common",""
"630","Amphipoda","common",""
"630","Turbellaria","rare",""
"630","Hirudinea","rare",""
"631","Baetidae","common",""
"631","Heptageniidae","common",""
"631","Elmidae","rare",""
"631","Hydropsychidae","common",""
"631","Philopotamidae","common",""
"631","Calopterygidae","rare",""
"631","Coenagrionidae","rare",""
"631","Chironomidae","rare",""
"631","Simuliidae","common",""
"631","Sphaeriidae","common",""
"631","Decapoda","rare",""
"631","Isopoda","rare",""
"631","Amphipoda","rare",""
"631","Hirudinea","rare",""
"632","Baetidae","common",""
"632","Heptageniidae","common",""
"632","Elmidae","rare",""
"632","Hydropsychidae","common",""
"632","Coenagrionidae","rare",""
"632","Chironomidae","common",""
"632","Simuliidae","common",""
"632","Philopotamidae","common",""
"632","Ancylidae","rare",""
"632","Sphaeriidae","common",""
"632","Decapoda","rare",""
"632","Isopoda","rare",""
"632","Turbellaria","rare",""
"633","Baetidae","rare",""
"633","Corixidae","rare",""
"633","Hydropsychidae","common",""
"633","Calopterygidae","common",""
"633","Coenagrionidae","common",""
"633","Chironomidae","common",""
"633","Prosobranchia","rare",""
"633","Sphaeriidae","common",""
"633","Decapoda","rare",""
"633","Amphipoda","rare",""
"634","Baetidae","rare",""
"634","Hydropsychidae","rare",""
"634","Chironomidae","rare",""
"634","Physidae","common",""
"634","Planorbidae","common",""
"634","Sphaeriidae","rare",""
"634","Decapoda","rare",""
"635","Baetidae","common",""
"635","Heptageniidae","common",""
"635","Hydropsychidae","common",""
"635","Chironomidae","rare",""
"635","Planorbidae","rare",""
"635","Sphaeriidae","rare",""
"635","Decapoda","common",""
"635","Oligochaeta","rare",""
"636","Caenidae","rare",""
"636","Elmidae","rare",""
"636","Hydropsychidae","rare",""
"636","Aeshnidae","rare",""
"636","Calopterygidae","common",""
"636","Chironomidae","common",""
"636","Tipulidae","rare",""
"636","Ancylidae","rare",""
"636","Physidae","rare",""
"636","Sphaeriidae","rare",""
"636","Decapoda","rare",""
"636","Turbellaria","rare",""
"636","Oligochaeta","rare",""
"636","Hirudinea","rare",""
"637","Baetidae","common",""
"637","Heptageniidae","common",""
"637","Corixidae","rare",""
"637","Dytiscidae","rare",""
"637","Hydropsychidae","rare",""
"637","Coenagrionidae","rare",""
"637","Physidae","rare",""
"637","Planorbidae","rare",""
"90","Ceratopogonidae","rare",""
"97","Elmidae","common",""
"105","Hydropsychidae","common",""
"105","Isopoda","rare",""
"105","Oligochaeta","rare",""
"105","Hemiptera","rare",""
"106","Plecoptera","absent",""
"107","Elmidae","rare",""
"107","Staphylinidae","rare",""
"107","Chironomidae","common",""
"107","Decapoda","rare",""
"107","Oligochaeta","common",""
"108","Plecoptera","rare",""
"109","Gerridae","rare",""
"109","Hydropsychidae","rare",""
"109","Chironomidae","rare",""
"109","Isopoda","rare",""
"109","Oligochaeta","rare",""
"110","Plecoptera","absent",""
"111","Elmidae","rare",""
"111","Hydropsychidae","rare",""
"111","Calopterygidae","common",""
"111","Simuliidae","rare",""
"111","Tipulidae","rare",""
"111","Isopoda","rare",""
"111","Amphipoda","common",""
"111","Oligochaeta","common",""
"112","Ephemerellidae","rare",""
"112","Coleoptera","rare",""
"112","Diptera","common",""
"112","Decapoda","rare",""
"112","Odonata","rare",""
"112","Hydropsychidae","rare",""
"112","Oligochaeta","rare",""
"112","Hirudinea","rare",""
"113","Gerridae","rare",""
"113","Hydropsychidae","common",""
"113","Aeshnidae","rare",""
"113","Calopterygidae","common",""
"113","Coenagrionidae","common",""
"113","Chironomidae","common",""
"113","Tipulidae","rare",""
"113","Decapoda","rare",""
"113","Isopoda","rare",""
"113","Amphipoda","rare",""
"114","Caenidae","rare",""
"114","Haliplidae","rare",""
"114","Hydropsychidae","rare",""
"114","Aeshnidae","rare",""
"114","Calopterygidae","common",""
"114","Coenagrionidae","common",""
"114","Chironomidae","common",""
"114","Tipulidae","rare",""
"114","Physidae","common",""
"114","Decapoda","rare",""
"114","Isopoda","common",""
"114","Amphipoda","rare",""
"115","Caenidae","rare",""
"115","Belostomatidae","rare",""
"115","Nepidae","rare",""
"115","Notonectidae","rare",""
"115","Hydrophilidae","rare",""
"115","Hydropsychidae","common",""
"115","Aeshnidae","rare",""
"115","Calopterygidae","common",""
"115","Coenagrionidae","common",""
"115","Chironomidae","rare",""
"115","Sphaeriidae","rare",""
"115","Decapoda","rare",""
"115","Isopoda","rare",""
"115","Amphipoda","rare",""
"115","Oligochaeta","rare",""
"116","Trichoptera","common",""
"116","Ephemeroptera","rare",""
"116","Oligochaeta","common",""
"116","Diptera","common",""
"117","Plecoptera","absent",""
"118","Caenidae","rare",""
"118","Hydropsychidae","rare",""
"118","Aeshnidae","rare",""
"118","Libellulidae","rare",""
"118","Calopterygidae","common",""
"118","Coenagrionidae","common",""
"118","Chironomidae","common",""
"118","Simuliidae","common",""
"118","Physidae","rare",""
"118","Decapoda","rare",""
"118","Isopoda","rare",""
"118","Amphipoda","rare",""
"118","Oligochaeta","common",""
"119","Plecoptera","absent",""
"120","Belostomatidae","common",""
"120","Veliidae","common",""
"120","Dytiscidae","rare",""
"120","Hydrophilidae","rare",""
"120","Hydropsychidae","common",""
"120","Aeshnidae","rare",""
"120","Calopterygidae","common",""
"120","Coenagrionidae","common",""
"120","Chironomidae","common",""
